chrom	start	end	H1_DamID_LMNB1_rep0	H1_DamID_4xAP3_rep0	H1_TSA_LMNB1_rep1	H1_TSA_LMNB1_rep2	H1_TSA_SON_rep1	H1_TSA_SON_rep2
chr14	97875000	97900000	0.541817	-0.382443	-0.198243	-0.325443	0.001997	-0.260950
chr14	97900000	97925000	0.845979	0.172146	-0.396652	-0.471811	-0.060548	-0.192827
chr14	97925000	97950000	0.727259	-0.085155	-0.433690	-0.330586	-0.103506	-0.183782
chr14	97950000	97975000	0.115540	-0.101305	0.028880	-0.019955	0.302801	-0.169299
chr14	97975000	98000000	0.842627	-0.139470	-0.088718	-0.354609	-0.200035	0.032155
chr14	98000000	98025000	0.271932	0.320146	0.005690	-0.228418	0.023023	0.111179
chr14	98025000	98050000	0.870130	0.698268	-0.020150	-0.367729	-0.138634	-0.493997
chr14	98050000	98075000	0.321282	0.667629	-0.303987	-0.199048	-0.333994	-0.370790
chr14	98075000	98100000	0.396138	0.317924	0.073462	-0.360827	0.024565	-0.231580
chr14	98100000	98125000	-0.010141	0.543909	-0.359483	-0.492102	-0.199241	-0.167736
chr14	98125000	98150000	-0.237441	0.069181	-0.199668	-0.430692	-0.332114	-0.011530
chr14	98150000	98175000	-0.314180	0.440722	-0.323096	-0.169676	-0.216637	0.264390
chr14	98175000	98200000	-0.327511	0.692368	-0.592927	-0.352619	-0.025571	-0.034369
chr14	98200000	98225000	-0.515489	-0.906993	-0.182476	-0.316429	0.141264	0.001404
chr14	98225000	98250000	0.717298	-0.322007	-0.149008	0.046982	-0.008419	-0.349577
chr14	98250000	98275000	0.670874	0.660289	-0.054094	-0.404220	0.008571	-0.077350
chr14	98275000	98300000	0.576373	-0.028097	-0.252643	-0.232439	-0.000842	-0.272150
chr14	98300000	98325000	0.936371	-0.062382	-0.338029	-0.247297	-0.158427	-0.361044
chr14	98325000	98350000	0.819379	0.434831	0.226819	-0.308030	-0.178795	-0.330331
chr14	98350000	98375000	1.103548	1.200068	-0.258001	-0.372856	-0.142577	0.022679
chr14	98375000	98400000	1.129023	1.235635	-0.115557	-0.190964	-0.300331	0.181568
chr14	98400000	98425000	0.527274	1.131836	-0.327542	-0.469548	0.192929	-0.063544
chr14	98425000	98450000	0.114320	0.047153	-0.097243	-0.272329	-0.385794	-0.264368
chr14	98450000	98475000	0.860881	0.838176	-0.300953	-0.247709	0.075298	-0.022601
chr14	98475000	98500000	0.842998	-0.740008	-0.467765	-0.648842	-0.449038	-0.191988
chr14	98500000	98525000	0.674919	-0.491079	-0.107212	-0.478859	-0.054965	-0.223302
chr14	98525000	98550000	0.896106	0.582066	-0.283688	-0.250991	-0.179183	-0.334117
chr14	98550000	98575000	0.524396	0.941788	-0.573386	-0.344330	-0.020939	-0.119536
chr14	98575000	98600000	0.873600	0.756746	-0.246272	-0.383685	0.140742	-0.108252
chr14	98600000	98625000	0.140515	0.508816	-0.199624	-0.227516	0.003940	-0.103409
chr14	98625000	98650000	0.031458	-0.479052	-0.310418	-0.421143	-0.385727	-0.119995
chr14	98650000	98675000	0.205884	-0.166093	-0.467908	-0.566071	-0.056996	-0.420017
chr14	98675000	98700000	0.485952	0.177551	-0.085940	-0.287126	-0.028142	-0.131835
chr14	98700000	98725000	-0.136135	0.948723	-0.379919	-0.445500	0.155204	-0.148740
chr14	98725000	98750000	-0.086529	-0.193295	-0.346189	-0.392655	-0.147210	-0.440180
chr14	98750000	98775000	0.286622	-0.390774	-0.054808	-0.418504	0.275913	0.042834
chr14	98775000	98800000	0.032441	0.376759	-0.296725	-0.243668	0.162535	-0.167001
chr14	98800000	98825000	-1.107232	-0.485390	-0.336347	-0.295664	0.211112	0.260966
chr14	98825000	98850000	-0.723750	0.426780	-0.324429	-0.144112	0.234650	-0.279611
chr14	98850000	98875000	-0.220470	0.756087	-0.145149	-0.349317	0.223936	0.141014
chr14	98875000	98900000	-1.662947	0.373670	-0.149008	-0.357845	0.187241	0.166501
chr14	98900000	98925000	-1.476864	-0.492591	-0.231201	-0.378426	0.284410	-0.009116
chr14	98925000	98950000	-1.055940	0.084463	-0.271410	-0.261328	0.302593	0.046232
chr14	98950000	98975000	-0.872883	0.083456	-0.121150	-0.216682	0.138674	-0.079299
chr14	98975000	99000000	-1.007004	-0.347791	0.016016	-0.258016	0.101061	0.132012
chr14	99000000	99025000	-0.924435	0.815514	-0.417146	-0.387825	0.237320	-0.142108
chr14	99025000	99050000	-1.581356	0.801269	0.106435	-0.161705	0.214932	0.343839
chr14	99050000	99075000	-0.822958	-0.660106	-0.114353	-0.490408	0.253683	-0.079470
chr14	99075000	99100000	-1.183987	0.815066	-0.596556	-0.911493	-0.091428	-0.072814
chr14	99100000	99125000	-1.880653	0.666711	-0.212616	-0.807491	0.024977	0.087183
chr14	99125000	99150000	-2.911248	0.559852	-0.126502	-0.300682	0.328971	0.327563
chr14	99150000	99175000	-2.467388	0.617742	-0.554763	-0.703832	-0.021902	0.010250
chr14	99175000	99200000	-3.533693	0.325229	-0.427501	-0.394068	0.272299	0.441492
chr14	99200000	99225000	-3.365288	-0.484093	-0.113581	-0.389284	0.425570	0.236710
chr14	99225000	99250000	-4.808828	-0.338141	-0.313721	-0.291673	0.804376	0.541960
chr14	99250000	99275000	-4.089261	-0.620615	-0.107564	-0.411822	0.558538	0.407078
chr14	99275000	99300000	-3.110840	0.255723	-0.837842	-0.723474	0.031291	0.199310
chr14	99300000	99325000	-3.432963	0.161225	-0.464452	-0.800863	0.252849	0.222210
chr14	99325000	99350000	-3.822247	0.111469	-0.383532	-0.701819	0.253683	0.185057
chr14	99350000	99375000	-2.850865	-0.181528	-0.604773	-0.690338	0.204127	0.047712
chr14	99375000	99400000	-4.105766	-0.086944	-0.273153	-0.616628	0.732300	0.370989
chr14	99400000	99425000	-4.125000	-0.735306	-0.809100	-0.765026	0.293261	-0.029895
chr14	99425000	99450000	-4.168716	-0.021532	-0.846922	-0.807475	0.362967	-0.046061
chr14	99450000	99475000	-3.506327	-1.145020	-1.067423	-1.058328	-0.065643	0.101715
chr14	99475000	99500000	-2.327471	0.773345	-0.809781	-0.837323	0.087144	0.356148
chr14	99500000	99525000	-3.697192	-0.423019	-0.553719	-1.065683	0.725732	0.570820
chr14	99525000	99550000	-4.616222	-0.029258	-0.487483	-0.765486	0.690254	0.513877
chr14	99550000	99575000	-3.515302	-1.375770	-0.537516	-0.684956	0.647732	0.589226
chr14	99575000	99600000	-3.087039	-0.321138	-0.425579	-0.522161	0.621813	0.451638
chr14	99600000	99625000	-3.783033	-0.666881	-0.602554	-0.888725	0.487201	0.378500
chr14	99625000	99650000	-4.276515	-0.012013	-0.504745	-0.711190	0.675147	0.524773
chr14	99650000	99675000	-4.180867	-0.651877	-0.932438	-0.954277	0.553143	0.562285
chr14	99675000	99700000	-2.727834	1.062793	-0.981851	-1.080045	0.451742	0.605539
chr14	99700000	99725000	-2.107125	-0.008331	-1.272501	-1.346504	0.068083	0.302612
chr14	99725000	99750000	-3.973704	-0.160331	-0.587534	-0.810812	0.815353	0.448638
chr14	99750000	99775000	-3.563942	0.057382	-0.923884	-1.037077	0.616253	0.556313
chr14	99775000	99800000	-2.070528	0.954802	-0.968495	-1.127510	0.133044	0.336245
chr14	99800000	99825000	-3.577253	-0.518287	-0.811803	-1.200653	0.503359	0.521274
chr14	99825000	99850000	-4.646010	-0.818444	-1.326949	-1.345518	0.188016	0.067293
chr14	99850000	99875000	-3.698383	-0.897310	-1.250133	-1.318808	0.149013	0.285826
chr14	99875000	99900000	-3.861167	-0.689969	-0.873203	-1.091835	0.417299	0.371266
chr14	99900000	99925000	-2.789938	1.361388	-0.989114	-1.317443	0.341044	0.060262
chr14	99925000	99950000	-3.560501	-0.417452	-1.174395	-1.262590	0.608283	0.398247
chr14	99950000	99975000	-3.333405	-1.173049	-0.956795	-1.190915	0.515793	0.379014
chr14	99975000	100000000	-2.772861	0.436188	-1.207294	-1.471062	0.044837	-0.176176
chr14	100000000	100025000	-3.357484	0.467158	-1.038036	-1.478935	0.393861	0.269516
chr14	100025000	100050000	-3.274206	0.224970	-1.187343	-1.227293	0.280463	0.253532
chr14	100050000	100075000	-3.571234	-0.394017	-1.248723	-1.157127	0.243054	0.330857
chr14	100075000	100100000	-2.793747	1.007190	-1.009125	-1.287274	0.341814	0.307940
chr14	100100000	100125000	-3.226907	0.267632	-0.949260	-0.926173	0.521879	0.536604
chr14	100125000	100150000	-3.731589	0.266681	-0.805489	-0.940204	0.797551	0.879176
chr14	100150000	100175000	-2.745003	-0.601719	-0.944913	-1.130379	0.572265	0.393322
chr14	100175000	100200000	-2.632210	-0.251209	-0.844724	-0.995000	0.681602	0.659615
chr14	100200000	100225000	-3.148597	-0.874276	-1.137558	-1.047828	0.734573	0.587888
chr14	100225000	100250000	-4.648271	-0.927951	-1.006602	-1.160591	0.721223	0.514485
chr14	100250000	100275000	-4.271177	-0.162852	-1.014286	-1.264042	0.663986	0.506336
chr14	100275000	100300000	-3.707410	0.233317	-1.121690	-1.070219	0.822195	0.965545
chr14	100300000	100325000	-3.576215	0.193241	-0.834502	-1.127258	0.946044	0.733344
chr14	100325000	100350000	-3.191866	0.433312	-1.112150	-1.173400	0.746091	0.898634
chr14	100350000	100375000	-3.508748	-0.167868	-1.441088	-1.550978	0.620741	0.438843
chr14	100375000	100400000	-3.106037	-0.003537	-0.977337	-1.215862	0.444935	0.561840
chr14	100400000	100425000	-4.212434	-0.596111	-1.232445	-1.169238	0.387610	0.377096
chr14	100425000	100450000	-4.106914	0.340109	-1.464452	-1.175505	0.440476	0.481231
chr14	100450000	100475000	-3.425195	0.095150	-1.066768	-1.398853	0.552489	0.241458
chr14	100475000	100500000	-2.918685	1.266470	-1.123113	-1.450362	0.233599	0.374213
chr14	100500000	100525000	-2.076363	-0.770718	-1.568200	-1.608910	0.136160	0.083297
chr14	100525000	100550000	-3.164934	0.260651	-1.250327	-0.920343	0.894409	0.514303
chr14	100550000	100575000	-3.136941	0.582300	-0.814784	-0.976021	1.135953	0.693683
chr14	100575000	100600000	-2.549366	0.694691	-1.039567	-1.231895	0.633029	0.662101
chr14	100600000	100625000	-3.428689	0.234133	-1.244486	-1.468108	0.879288	0.501325
chr14	100625000	100650000	-3.838633	0.701175	-0.958924	-1.088516	0.500776	0.534603
chr14	100650000	100675000	-3.604324	0.892351	-1.281588	-1.275502	0.626536	0.758732
chr14	100675000	100700000	-2.901483	-0.000926	-1.215425	-1.108675	0.574833	0.815210
chr14	100700000	100725000	-2.760810	-0.713351	-1.174945	-1.388669	0.853795	0.564038
chr14	100725000	100750000	-3.720163	0.133639	-1.344158	-1.130111	0.772557	0.470889
chr14	100750000	100775000	-2.766508	0.465313	-1.444823	-1.413331	0.215254	0.381965
chr14	100775000	100800000	-2.920086	-0.748803	-1.377740	-1.233601	0.541349	0.358377
chr14	100800000	100825000	-3.200694	-0.193657	-1.283068	-1.261738	0.509500	0.532587
chr14	100825000	100850000	-3.936130	-0.160254	-0.789938	-1.611071	0.765479	0.621403
chr14	100850000	100875000	-1.412959	0.681803	-1.033613	-1.301421	0.453982	0.350906
chr14	100875000	100900000	-2.960166	-0.445215	-1.516114	-1.365284	0.479697	0.507796
chr14	100900000	100925000	-1.532603	-0.439830	-0.926795	-1.449342	0.203930	0.343688
chr14	100925000	100950000	-0.391659	0.270060	-1.786380	-1.600803	-0.160470	0.042033
chr14	100950000	100975000	-0.324687	0.209218	-1.808151	-2.026953	-0.324368	-0.401706
chr14	100975000	101000000	-0.366455	0.976865	-1.442084	-1.872773	-0.261491	0.014405
chr14	101000000	101025000	-0.874960	0.998835	-0.916201	-1.286122	0.351783	0.192375
chr14	101025000	101050000	-1.850600	0.951513	-1.376166	-1.096498	0.259243	0.352839
chr14	101050000	101075000	-2.574624	-0.752031	-1.242060	-1.140414	0.543741	0.559290
chr14	101075000	101100000	-1.902873	0.195091	-0.976787	-1.311110	0.178132	0.392135
chr14	101100000	101125000	-1.970345	0.697215	-1.183930	-1.092789	0.803532	0.446527
chr14	101125000	101150000	-1.862619	-0.854206	-1.343893	-1.585970	0.180669	0.270174
chr14	101150000	101175000	-1.724387	1.259295	-1.442426	-1.475604	0.275528	0.381518
chr14	101175000	101200000	-2.323218	0.288799	-0.922134	-1.404220	0.826706	0.674768
chr14	101200000	101225000	-1.719003	0.912218	-1.083848	-1.396825	0.344599	0.438785
chr14	101225000	101250000	-2.366282	0.652166	-1.035994	-1.038144	0.597875	0.472437
chr14	101250000	101275000	-1.727941	-0.450454	-0.879490	-1.110291	0.152597	0.124398
chr14	101275000	101300000	-2.070673	-0.798291	-1.294527	-1.592319	0.376119	0.191978
chr14	101300000	101325000	-1.407869	-0.072698	-1.477391	-1.534690	0.252706	0.377677
chr14	101325000	101350000	-1.714327	1.159385	-1.282122	-1.491495	0.321419	0.457871
chr14	101350000	101375000	-1.531724	-1.448594	-1.119804	-1.149514	0.683368	0.265982
chr14	101375000	101400000	-1.197114	0.041728	-1.207815	-1.420161	0.182600	0.215015
chr14	101400000	101425000	-2.083993	0.308562	-1.384110	-1.279479	0.106253	0.297344
chr14	101425000	101450000	-2.068935	-0.161808	-0.848125	-1.443012	0.218376	0.243791
chr14	101450000	101475000	-2.559484	0.260191	-0.903602	-1.147444	0.552528	0.513111
chr14	101475000	101500000	-2.826458	-1.016923	-1.325049	-1.308083	0.217082	0.123747
chr14	101500000	101525000	-2.518611	-0.769742	-0.698043	-0.875871	0.675903	0.601726
chr14	101525000	101550000	-2.617321	-0.309770	-1.010074	-1.271517	0.860450	0.531538
chr14	101550000	101575000	-2.978028	1.197448	-1.103807	-1.330538	0.752916	0.643674
chr14	101575000	101600000	-1.863017	0.560860	-1.117479	-1.311455	0.557014	0.463218
chr14	101600000	101625000	-1.329735	-0.042322	-1.450025	-1.514138	0.510320	0.325304
chr14	101625000	101650000	-2.208152	-0.571561	-1.706653	-1.479771	0.340619	0.175569
chr14	101650000	101675000	-1.633135	-0.448613	-1.677587	-1.733527	-0.114560	0.091858
chr14	101675000	101700000	-2.423796	0.349927	-1.592208	-1.489530	0.458024	0.238558
chr14	101700000	101725000	-2.715329	0.124568	-1.435452	-1.269060	0.522870	0.501801
chr14	101725000	101750000	-3.100127	0.433943	-1.234585	-1.626612	0.370225	0.617256
chr14	101750000	101775000	-3.284058	0.190511	-1.855643	-2.040053	0.479565	0.439046
chr14	101775000	101800000	-2.629059	0.217939	-1.330596	-1.646790	0.735993	0.391662
chr14	101800000	101825000	-2.977269	0.647270	-1.653214	-1.590349	0.354640	0.489690
chr14	101825000	101850000	-3.699250	-0.039276	-1.256794	-1.508687	0.302438	0.705130
chr14	101850000	101875000	-2.398907	0.239302	-1.598589	-1.912521	0.402658	0.442777
chr14	101875000	101900000	-2.771010	0.108720	-1.322008	-1.572505	0.660070	0.401349
chr14	101900000	101925000	-2.848067	0.528766	-1.892546	-1.278689	0.825082	0.701524
chr14	101925000	101950000	-3.378546	-0.513941	-1.620571	-1.451778	0.672532	0.857296
chr14	101950000	101975000	-2.862025	0.664293	-1.561070	-1.511842	0.725304	0.859640
chr14	101975000	102000000	-3.129805	0.613922	-1.589983	-1.794278	0.984424	0.783537
chr14	102000000	102025000	-3.375524	0.430763	-1.343893	-1.650942	0.876679	1.011856
chr14	102025000	102050000	-4.506717	0.426240	-1.536113	-1.696547	1.069686	0.916447
chr14	102050000	102075000	-3.251385	-0.404836	-1.302432	-1.416894	1.118003	1.278244
chr14	102075000	102100000	-3.737743	-0.468672	-1.698917	-1.577092	1.097093	1.172039
chr14	102100000	102125000	-2.842671	-1.328246	-1.458428	-1.957128	0.683958	0.671119
chr14	102125000	102150000	-4.174431	-0.105167	-1.246272	-1.654627	0.736721	0.678219
chr14	102150000	102175000	-2.689608	-0.560679	-1.667985	-1.739312	0.798798	0.756491
chr14	102175000	102200000	-3.081247	0.228965	-1.446305	-1.657639	0.549527	0.677526
chr14	102200000	102225000	-3.893173	0.517528	-1.332002	-1.510419	0.907419	0.932944
chr14	102225000	102250000	-3.548028	-0.327615	-1.308333	-1.374694	0.820724	0.682658
chr14	102250000	102275000	-2.841453	0.074976	-1.399746	-1.592261	0.637754	0.654111
chr14	102275000	102300000	-2.501951	-0.314392	-1.501541	-1.613673	0.557727	0.706548
chr14	102300000	102325000	-3.919266	-0.083660	-1.458193	-1.549536	0.880799	0.936249
chr14	102325000	102350000	-3.949422	-0.200407	-1.457566	-1.585192	0.819138	0.807173
chr14	102350000	102375000	-3.028517	0.303313	-1.358030	-1.820492	0.877849	0.619179
chr14	102375000	102400000	-3.849479	-0.465705	-1.271807	-1.730949	0.597043	0.542206
chr14	102400000	102425000	-3.173893	-0.127590	-1.332947	-1.459218	0.736844	0.852260
chr14	102425000	102450000	-3.677193	0.488081	-1.431587	-1.644991	0.575611	0.904314
chr14	102450000	102475000	-2.822672	0.250554	-1.246999	-1.765026	0.714702	0.825320
chr14	102475000	102500000	-2.628647	0.153247	-1.464452	-1.326465	0.842650	0.884171
chr14	102500000	102525000	-3.099738	-0.281079	-1.308333	-1.189798	1.195566	1.333473
chr14	102525000	102550000	-3.938112	-0.551821	-1.066368	-1.257089	1.125026	0.977323
chr14	102550000	102575000	-3.546920	-0.309660	-1.470936	-1.268158	0.981709	0.933975
chr14	102575000	102600000	-3.194092	-0.595991	-1.337171	-1.497454	0.723748	0.870171
chr14	102600000	102625000	-3.543523	-0.471653	-1.492466	-1.471158	0.792388	0.685891
chr14	102625000	102650000	-4.335873	-0.902782	-1.338921	-1.484593	0.753555	0.674842
chr14	102650000	102675000	-3.326890	0.135415	-1.618898	-1.720327	0.725878	0.710241
chr14	102675000	102700000	-3.395938	-1.235191	-1.603855	-1.649120	0.353219	0.808616
chr14	102700000	102725000	-2.650495	0.938424	-1.423229	-1.526448	0.565179	0.573885
chr14	102725000	102750000	-3.686182	-0.090893	-1.414266	-1.255102	0.777648	0.580664
chr14	102750000	102775000	-3.605270	-0.035417	-1.380887	-1.402397	0.853895	0.959176
chr14	102775000	102800000	-3.193606	-0.975171	-1.457849	-1.542116	0.778953	0.660580
chr14	102800000	102825000	-3.973368	0.068810	-1.434078	-1.563418	0.880030	0.464770
chr14	102825000	102850000	-4.084611	-0.517290	-1.286115	-1.788076	0.862635	0.761874
chr14	102850000	102875000	-2.710400	0.216832	-1.677301	-1.603748	0.505663	0.653617
chr14	102875000	102900000	-3.375660	0.335682	-1.779591	-1.815469	0.698279	0.416524
chr14	102900000	102925000	-3.092623	-0.214262	-1.412922	-1.381500	1.168261	1.182488
chr14	102925000	102950000	-3.547619	0.701002	-1.655274	-1.670705	1.211248	1.123151
chr14	102950000	102975000	-3.064636	1.186689	-1.746223	-1.726148	1.089394	0.698466
chr14	102975000	103000000	-3.140476	0.085998	-1.407869	-1.903620	0.846585	0.708368
chr14	103000000	103025000	-3.652331	1.400162	-1.241045	-1.569337	0.726614	1.146454
chr14	103025000	103050000	-3.902375	0.285033	-1.724515	-1.687416	0.499794	0.691179
chr14	103050000	103075000	-2.239161	-0.888346	-1.345153	-1.538304	1.093670	0.613744
chr14	103075000	103100000	-2.573481	-0.703096	-1.553261	-1.538836	1.395796	1.051707
chr14	103100000	103125000	-3.437595	-1.068122	-1.150344	-1.266318	1.287782	1.308922
chr14	103125000	103150000	-3.961767	-0.160864	-1.444553	-1.573083	1.016791	1.231776
chr14	103150000	103175000	-2.318687	-0.174105	-1.719332	-1.816308	0.992472	0.981154
chr14	103175000	103200000	-3.523751	-0.440589	-1.699669	-1.789342	0.691804	0.920134
chr14	103200000	103225000	-3.017891	0.177381	-1.391940	-1.621763	1.011751	0.861878
chr14	103225000	103250000	-4.221453	-0.109318	-1.403052	-1.831127	1.014351	0.809982
chr14	103250000	103275000	-2.625360	-0.396624	-1.808151	-1.805936	0.915298	0.827331
chr14	103275000	103300000	-4.169695	0.083605	-1.810628	-1.822451	0.940688	0.968891
chr14	103300000	103325000	-3.695842	-0.119556	-1.515526	-1.845993	0.878588	0.920059
chr14	103325000	103350000	-4.686641	-0.588551	-1.384282	-1.586963	1.001045	1.028750
chr14	103350000	103375000	-2.697385	0.517584	-1.931957	-1.770306	0.872890	1.265674
chr14	103375000	103400000	-3.976052	0.343525	-1.689917	-1.573796	0.983882	0.983121
chr14	103400000	103425000	-3.298178	0.301518	-1.710303	-1.570704	0.758400	0.629868
chr14	103425000	103450000	-4.157465	-0.839890	-1.584746	-1.732503	0.661067	0.888473
chr14	103450000	103475000	-3.485804	-0.167703	-1.637517	-1.599812	0.705752	0.882079
chr14	103475000	103500000	-3.023430	-0.435832	-1.271807	-1.972937	0.634401	0.969160
chr14	103500000	103525000	-2.748526	0.362677	-1.420636	-1.550781	1.385787	1.364814
chr14	103525000	103550000	-3.663395	-0.456565	-1.329293	-1.475520	1.399490	1.482738
chr14	103550000	103575000	-2.765792	0.802093	-1.851033	-1.672709	0.970151	1.341279
chr14	103575000	103600000	-3.382278	-0.142707	-1.255356	-1.660760	0.999582	1.161091
chr14	103600000	103625000	-2.795507	-0.053675	-1.154349	-1.465420	0.873529	1.271499
chr14	103625000	103650000	-4.043848	-0.393356	-1.525206	-1.353928	1.044347	1.175494
chr14	103650000	103675000	-2.911609	-0.625408	-1.736655	-1.783826	0.800993	1.205336
chr14	103675000	103700000	-3.609541	-0.322319	-1.527188	-1.874023	1.096208	1.261922
chr14	103700000	103725000	-3.568606	-0.447258	-1.483817	-1.430122	1.243341	1.400743
chr14	103725000	103750000	-3.718349	0.329375	-1.686845	-1.768631	1.209344	1.097206
chr14	103750000	103775000	-2.197366	0.672009	-1.673905	-1.842930	0.658564	0.774899
chr14	103775000	103800000	-3.270617	-0.583484	-2.229987	-1.641161	0.628637	0.760630
chr14	103800000	103825000	-3.058575	-0.608226	-1.731239	-1.934735	0.782547	0.703248
chr14	103825000	103850000	-4.000368	-0.173290	-1.714859	-1.761154	0.937169	0.948683
chr14	103850000	103875000	-3.348382	-0.075724	-1.311805	-1.505931	0.864997	1.004163
chr14	103875000	103900000	-3.073439	-0.237783	-1.450646	-1.644314	1.087385	1.362717
chr14	103900000	103925000	-3.414738	-0.025295	-1.794792	-1.829241	1.051190	1.119253
chr14	103925000	103950000	-3.183889	0.652046	-1.572512	-1.725390	0.641788	0.723959
chr14	103950000	103975000	-1.924969	-0.191045	-2.304974	-1.891509	0.814582	0.603844
chr14	103975000	104000000	-1.972345	-0.319851	-1.811318	-2.188039	0.594227	0.638775
